Time,Red_light,IR_light,SpO2,SpO2Valid,,,remove zeros,,50 point moving average
1744498090,189,25,64,1,,,64,,89.88235294
1744498090,0,0,64,1,,,64,,90.52941176
1744498090,61,0,64,1,,,64,,91.17647059
1744498090,1562,4085,64,1,,,64,,91.82352941
1744498090,511,2857,64,1,,,64,,92.47058824
1744498090,29,0,64,1,,,64,,93.11764706
1744498090,32,0,64,1,,,64,,93.76470588
1744498090,37,763,64,1,,,64,,94.41176471
1744498090,34,1566,64,1,,,64,,95.05882353
1744498090,40,142,64,1,,,64,,95.70588235
1744498091,30,24,64,1,,,64,,96.35294118
1744498093,29,39,97,1,,,97,,97.03921569
1744498093,0,39,97,1,,,97,,97.07843137
1744498093,0,38,97,1,,,97,,97.11764706
1744498093,3646,32,97,1,,,97,,97.15686275
1744498094,3747,29,97,1,,,97,,97.19607843
1744498094,48,31,97,1,,,97,,97.23529412
1744498094,0,0,97,1,,,97,,97.2745098
1744498094,189,0,97,1,,,97,,97.31372549
1744498094,1489,2836,97,1,,,97,,97.35294118
1744498094,453,2675,97,1,,,97,,97.39215686
1744498094,31,229,97,1,,,97,,97.43137255
1744498094,23,0,97,1,,,97,,97.47058824
1744498094,28,52,97,1,,,97,,97.50980392
1744498094,35,1577,97,1,,,97,,97.54901961
1744498095,38,501,97,1,,,97,,97.58823529
1744498095,37,33,97,1,,,97,,97.62745098
1744498095,32,31,97,1,,,97,,97.66666667
1744498095,35,33,97,1,,,97,,97.70588235
1744498095,33,29,97,1,,,97,,97.74509804
1744498095,37,36,97,1,,,97,,97.78431373
1744498095,40,34,97,1,,,97,,97.82352941
1744498095,27,36,97,1,,,97,,97.8627451
1744498095,29,33,97,1,,,97,,97.90196078
1744498095,40,32,97,1,,,97,,97.94117647
1744498096,39,27,97,1,,,97,,97.98039216
1744498096,28,34,97,1,,,97,,97.98039216
1744498096,33,31,97,1,,,97,,97.98039216
1744498096,20,36,97,1,,,97,,97.98039216
1744498096,32,37,97,1,,,97,,97.98039216
1744498096,29,35,97,1,,,97,,97.98039216
1744498096,35,34,97,1,,,97,,97.98039216
1744498096,38,21,97,1,,,97,,97.98039216
1744498096,34,25,97,1,,,97,,97.98039216
1744498096,34,33,97,1,,,97,,97.98039216
1744498097,39,32,97,1,,,97,,97.98039216
1744498097,40,32,97,1,,,97,,97.98039216
1744498097,36,29,97,1,,,97,,98
1744498097,36,32,97,1,,,97,,98.02040816
1744498097,35,30,97,1,,,97,,98.04166667
1744498097,42,35,97,1,,,97,,98.06382979
1744498097,38,23,97,1,,,97,,98.08695652
1744498097,34,34,97,1,,,97,,98.11111111
1744498097,0,23,97,1,,,97,,98.13636364
1744498097,0,27,97,1,,,97,,98.1627907
1744498098,2052,31,97,1,,,97,,98.19047619
1744498098,3317,32,97,1,,,97,,98.2195122
1744498098,578,22,97,1,,,97,,98.25
1744498098,0,0,97,1,,,97,,98.28205128
1744498098,0,0,97,1,,,97,,98.31578947
1744498098,1572,3515,97,1,,,97,,98.35135135
1744498098,717,3818,99,1,,,99,,98.38888889
1744498098,35,34,99,1,,,99,,98.37142857
1744498098,30,0,99,1,,,99,,98.35294118
1744498098,35,232,99,1,,,99,,98.33333333
1744498099,36,1521,99,1,,,99,,98.3125
1744498099,32,374,99,1,,,99,,98.29032258
1744498099,32,28,99,1,,,99,,98.26666667
1744498099,34,36,99,1,,,99,,98.24137931
1744498099,35,36,99,1,,,99,,98.21428571
1744498099,23,34,99,1,,,99,,98.18518519
1744498099,33,37,99,1,,,99,,98.15384615
1744498099,36,35,99,1,,,99,,98.12
1744498099,38,33,99,1,,,99,,98.08333333
1744498099,31,39,99,1,,,99,,98.04347826
1744498100,33,35,99,1,,,99,,98
1744498100,34,35,99,1,,,99,,97.95238095
1744498100,37,36,99,1,,,99,,97.9
1744498100,25,36,99,1,,,99,,97.84210526
1744498100,26,38,99,1,,,99,,97.77777778
1744498100,33,32,99,1,,,99,,97.70588235
1744498100,36,31,99,1,,,99,,97.625
1744498100,28,36,99,1,,,99,,97.53333333
1744498100,30,38,99,1,,,99,,97.42857143
1744498100,42,31,99,1,,,99,,97.30769231
1744498101,34,23,99,1,,,99,,97.16666667
1744498101,30,32,97,1,,,97,,97
1744498101,37,33,97,1,,,97,,97
1744498101,40,26,97,1,,,97,,97
1744498101,34,28,97,1,,,97,,97
1744498101,27,34,97,1,,,97,,97
1744498101,29,39,97,1,,,97,,97
1744498101,35,28,97,1,,,97,,97
1744498101,31,26,97,1,,,97,,97
1744498101,22,44,97,1,,,97,,97
1744498102,0,41,97,1,,,97,,97
1744498102,0,35,97,1,,,97,,97
