Time,Red_light,IR_light,SpO2,SpO2Valid,,,,,,,50 point average,,
1744340833,29,86,80,1,,,,,78.52941176,,78.52941176,,
1744340833,30,32,80,1,,,,,78.52941176,,78.52941176,,
1744340833,25,38,80,1,,,,,78.52941176,,78.52941176,,
1744340833,24,33,80,1,,,,,78.52941176,,78.52941176,,
1744340833,26,34,80,1,,,,,78.52941176,,78.52941176,,
1744340834,18,40,80,1,,,,,78.52941176,,78.52941176,,
1744340834,23,36,80,1,,,,,78.52941176,,78.52941176,,
1744340834,24,37,80,1,,,,,78.52941176,,78.52941176,,
1744340834,29,34,80,1,,,,,78.52941176,,78.52941176,,
1744340834,30,23,80,1,,,,,78.52941176,,78.52941176,,
1744340834,29,27,80,1,,,,,78.52941176,,78.52941176,,
1744340834,28,35,80,1,,,,,78.52941176,,78.52941176,,
1744340834,22,33,80,1,,,,,78.52941176,,78.52941176,,
1744340834,30,29,80,1,,,,,78.52941176,,78.52941176,,
1744340834,32,34,77,1,,,,,78.88235294,,78.88235294,,
1744340835,30,31,77,1,,,,,79.29411765,,79.29411765,,
1744340835,25,30,77,1,,,,,79.70588235,,79.70588235,,
1744340835,26,38,77,1,,,,,80.11764706,,80.11764706,,
1744340835,18,40,77,1,,,,,80.52941176,,80.52941176,,
1744340835,28,37,77,1,,,,,80.94117647,,80.94117647,,
1744340835,36,34,77,1,,,,,81.35294118,,81.35294118,,
1744340835,30,33,77,1,,,,,81.76470588,,81.76470588,,
1744340835,29,35,77,1,,,,,82.17647059,,82.17647059,,
1744340835,26,38,77,1,,,,,82.58823529,,82.58823529,,
1744340835,21,39,77,1,,,,,83,,83,,
1744340836,31,34,77,1,,,,,83.41176471,,83.41176471,,
1744340836,31,27,77,1,,,,,83.82352941,,83.82352941,,
1744340836,31,35,77,1,,,,,84.23529412,,84.23529412,,
1744340836,879,32,77,1,,,,,84.64705882,,84.64705882,,
1744340836,1801,37,77,1,,,,,85.05882353,,85.05882353,,
1744340836,71,37,77,1,,,,,85.47058824,,85.47058824,,
1744340836,71,37,77,1,,,,,85.88235294,,85.88235294,,
1744340836,165,37,77,1,,,,,86.29411765,,86.29411765,,
1744340836,766,1373,77,1,,,,,86.70588235,,86.70588235,,
1744340836,164,815,77,1,,,,,87.11764706,,87.11764706,,
1744340837,30,20,77,1,,,,,87.52941176,,87.52941176,,
1744340837,33,20,77,1,,,,,87.94117647,,87.94117647,,
1744340837,32,245,77,1,,,,,88.35294118,,88.35294118,,
1744340837,25,576,77,1,,,,,88.76470588,,88.76470588,,
1744340837,28,109,80,1,,,,,88.80392157,,88.80392157,,
1744340837,23,39,80,1,,,,,88.78431373,,88.78431373,,
1744340837,19,36,80,1,,,,,88.76470588,,88.76470588,,
1744340837,25,33,80,1,,,,,88.74509804,,88.74509804,,
1744340837,28,32,80,1,,,,,88.7254902,,88.7254902,,
1744340837,32,41,80,1,,,,,88.70588235,,88.70588235,,
1744340838,29,33,80,1,,,,,88.68627451,,88.68627451,,
1744340838,22,37,80,1,,,,,88.66666667,,88.66666667,,
1744340838,26,40,80,1,,,,,88.64705882,,88.64705882,,
1744340838,30,24,80,1,,,,,88.62745098,,88.62745098,,
1744340838,31,37,80,1,,,,,88.60784314,,88.60784314,,
1744340838,28,35,80,1,,,,,88.58823529,,88.58823529,,
1744340838,25,43,80,1,,,,,88.56862745,,88.56862745,,
1744340838,25,37,80,1,,,,,88.54901961,,88.54901961,,
1744340838,28,35,80,1,,,,,88.52941176,,88.52941176,,
1744340838,21,26,80,1,,,,,88.50980392,,88.50980392,,
1744340839,21,28,80,1,,,,,88.49019608,,88.49019608,,
1744340839,31,31,80,1,,,,,88.47058824,,88.47058824,,
1744340839,29,43,80,1,,,,,88.45098039,,88.45098039,,
1744340839,23,39,80,1,,,,,88.43137255,,88.43137255,,
1744340839,23,35,80,1,,,,,88.41176471,,88.41176471,,
1744340839,27,37,80,1,,,,,88.39215686,,88.39215686,,
1744340839,26,33,80,1,,,,,88.37254902,,88.37254902,,
1744340839,39,21,80,1,,,,,88.35294118,,88.35294118,,
1744340839,31,28,80,1,,,,,88.33333333,,88.33333333,,
1744340839,29,37,98,1,,,,,88.31372549,,88.31372549,,
1744340840,29,39,98,1,,,,,87.94117647,,87.94117647,,
1744340840,29,37,98,1,,,,,87.56862745,,87.56862745,,
1744340840,982,31,98,1,,,,,87.19607843,,87.19607843,,
1744340840,1003,36,98,1,,,,,86.82352941,,86.82352941,,
1744340840,83,38,98,1,,,,,86.45098039,,86.45098039,,
1744340840,83,38,98,1,,,,,86.07843137,,86.07843137,,
1744340840,37,38,98,1,,,,,85.70588235,,85.70588235,,
1744340840,751,1631,98,1,,,,,85.33333333,,85.33333333,,
1744340840,247,1105,98,1,,,,,84.96078431,,84.96078431,,
1744340840,24,1105,98,1,,,,,84.58823529,,84.58823529,,
1744340841,28,1105,98,1,,,,,84.21568627,,84.21568627,,
1744340841,27,443,98,1,,,,,83.84313725,,83.84313725,,
1744340841,36,731,98,1,,,,,83.47058824,,83.47058824,,
1744340841,31,65,98,1,,,,,83.09803922,,83.09803922,,
1744340841,23,37,98,1,,,,,82.7254902,,82.7254902,,
1744340841,26,40,98,1,,,,,82.35294118,,82.35294118,,
1744340841,26,35,98,1,,,,,81.98039216,,81.98039216,,
1744340841,33,37,98,1,,,,,81.60784314,,81.60784314,,
1744340841,30,38,98,1,,,,,81.23529412,,81.23529412,,
1744340841,36,47,98,1,,,,,80.8627451,,80.8627451,,
1744340842,23,32,98,1,,,,,80.49019608,,80.49019608,,
1744340842,24,39,98,1,,,,,80.11764706,,80.11764706,,
1744340842,27,31,98,1,,,,,79.74509804,,79.74509804,,
1744340842,22,33,98,1,,,,,79.37254902,,79.37254902,,
1744340842,31,33,79,1,,,,,79.01960784,,79.01960784,,
1744340842,31,41,79,1,,,,,79.03921569,,79.03921569,,
1744340842,25,36,79,1,,,,,79.05882353,,79.05882353,,
1744340842,19,28,79,1,,,,,79.07843137,,79.07843137,,
1744340842,21,28,79,1,,,,,79.09803922,,79.09803922,,
1744340842,31,41,79,1,,,,,79.11764706,,79.11764706,,
1744340843,36,35,79,1,,,,,79.1372549,,79.1372549,,
1744340843,23,39,79,1,,,,,79.15686275,,79.15686275,,
1744340843,27,39,79,1,,,,,79.17647059,,79.17647059,,
1744340843,30,31,79,1,,,,,79.19607843,,79.19607843,,
1744340843,28,31,79,1,,,,,79.21568627,,79.21568627,,
1744340843,30,30,79,1,,,,,79.23529412,,79.23529412,,
1744340843,29,31,79,1,,,,,79.25490196,,79.25490196,,
1744340843,30,34,79,1,,,,,79.2745098,,79.2745098,,
1744340843,25,37,79,1,,,,,79.29411765,,79.29411765,,
1744340843,14,36,79,1,,,,,79.31372549,,79.31372549,,
1744340844,14,34,79,1,,,,,79.33333333,,79.33333333,,
1744340844,23,34,79,1,,,,,79.35294118,,79.35294118,,
1744340844,1487,36,79,1,,,,,79.37254902,,79.37254902,,
1744340844,619,35,79,1,,,,,79.39215686,,79.39215686,,
1744340844,619,17,79,1,,,,,79.41176471,,79.41176471,,
1744340844,619,17,79,1,,,,,79.43137255,,79.43137255,,
1744340844,151,17,79,1,,,,,79.45098039,,79.45098039,,
1744340844,642,1704,79,1,,,,,79.47058824,,79.47058824,,
1744340844,165,855,79,1,,,,,79.49019608,,79.49019608,,
1744340844,31,855,79,1,,,,,79.23529412,,79.23529412,,
1744340845,31,855,79,1,,,,,78.98039216,,78.98039216,,
1744340845,25,546,79,1,,,,,78.7254902,,78.7254902,,
1744340845,31,634,79,1,,,,,78.47058824,,78.47058824,,
1744340845,34,54,79,1,,,,,78.21568627,,78.21568627,,
1744340845,32,40,79,1,,,,,77.96078431,,77.96078431,,
1744340845,19,40,79,1,,,,,77.70588235,,77.70588235,,
1744340845,21,35,79,1,,,,,77.45098039,,77.45098039,,
1744340845,31,33,79,1,,,,,77.19607843,,77.19607843,,
1744340845,35,31,79,1,,,,,76.94117647,,76.94117647,,
1744340845,27,27,79,1,,,,,76.68627451,,76.68627451,,
1744340846,33,30,79,1,,,,,76.43137255,,76.43137255,,
1744340846,33,37,79,1,,,,,76.17647059,,76.17647059,,
1744340846,24,37,79,1,,,,,75.92156863,,75.92156863,,
1744340846,20,36,79,1,,,,,75.66666667,,75.66666667,,
1744340846,30,40,79,1,,,,,75.41176471,,75.41176471,,
1744340846,24,30,79,1,,,,,75.15686275,,75.15686275,,
1744340846,26,32,79,1,,,,,74.90196078,,74.90196078,,
1744340846,38,34,79,1,,,,,74.64705882,,74.64705882,,
1744340846,26,37,79,1,,,,,74.39215686,,74.39215686,,
1744340846,26,36,79,1,,,,,74.1372549,,74.1372549,,
1744340847,24,39,79,1,,,,,73.88235294,,73.88235294,,
1744340847,31,32,79,1,,,,,73.62745098,,73.62745098,,
1744340847,27,31,79,1,,,,,73.37254902,,73.37254902,,
1744340847,34,34,79,1,,,,,73.11764706,,73.11764706,,
1744340847,38,29,80,1,,,,,72.68627451,,72.68627451,,
1744340847,25,40,80,1,,,,,72.23529412,,72.23529412,,
1744340847,26,33,80,1,,,,,71.78431373,,71.78431373,,
1744340847,35,32,80,1,,,,,71.33333333,,71.33333333,,
1744340847,31,32,80,1,,,,,70.88235294,,70.88235294,,
1744340847,14,31,80,1,,,,,70.43137255,,70.43137255,,
1744340848,14,37,80,1,,,,,69.98039216,,69.98039216,,
1744340848,49,33,80,1,,,,,69.52941176,,69.52941176,,
1744340848,1490,34,80,1,,,,,69.07843137,,69.07843137,,
1744340848,557,29,80,1,,,,,68.62745098,,68.62745098,,
1744340848,557,15,80,1,,,,,68.17647059,,68.17647059,,
1744340848,557,15,80,1,,,,,67.7254902,,67.7254902,,
1744340848,378,69,80,1,,,,,67.2745098,,67.2745098,,
1744340848,436,1637,80,1,,,,,66.82352941,,66.82352941,,
1744340848,85,457,80,1,,,,,66.37254902,,66.37254902,,
1744340848,34,457,80,1,,,,,65.92156863,,65.92156863,,
1744340849,31,457,80,1,,,,,65.47058824,,65.47058824,,
1744340849,29,658,80,1,,,,,65.01960784,,65.01960784,,
1744340849,29,395,80,1,,,,,64.56862745,,64.56862745,,
1744340849,36,31,80,1,,,,,64.11764706,,64.11764706,,
1744340849,31,34,80,1,,,,,63.66666667,,63.66666667,,
1744340849,30,41,80,1,,,,,63.21568627,,63.21568627,,
1744340849,18,33,80,1,,,,,62.76470588,,62.76470588,,
1744340849,31,40,80,1,,,,,62.31372549,,62.31372549,,
1744340849,32,32,80,1,,,,,61.8627451,,61.8627451,,
1744340849,29,36,66,1,,,,,60.92156863,,60.92156863,,
1744340850,26,43,66,1,,,,,60.25490196,,60.25490196,,
1744340850,30,28,66,1,,,,,59.58823529,,59.58823529,,
1744340850,26,35,66,1,,,,,58.92156863,,58.92156863,,
1744340850,36,38,66,1,,,,,58.25490196,,58.25490196,,
1744340850,30,38,66,1,,,,,57.58823529,,57.58823529,,
1744340850,27,37,66,1,,,,,56.92156863,,56.92156863,,
1744340850,22,33,66,1,,,,,56.25490196,,56.25490196,,
1744340850,26,32,66,1,,,,,55.58823529,,55.58823529,,
1744340850,28,32,66,1,,,,,54.92156863,,54.92156863,,
1744340850,36,28,66,1,,,,,54.25490196,,54.25490196,,
1744340851,30,35,66,1,,,,,53.58823529,,53.58823529,,
1744340851,28,31,66,1,,,,,52.92156863,,52.92156863,,
1744340851,26,41,66,1,,,,,52.25490196,,52.25490196,,
1744340851,29,32,66,1,,,,,51.58823529,,51.58823529,,
1744340851,20,32,66,1,,,,,50.92156863,,50.92156863,,
1744340851,29,31,66,1,,,,,50.25490196,,50.25490196,,
1744340851,29,32,66,1,,,,,49.58823529,,49.58823529,,
1744340851,29,31,66,1,,,,,48.92156863,,48.92156863,,
1744340851,23,39,66,1,,,,,48.25490196,,48.25490196,,
1744340851,23,32,66,1,,,,,47.58823529,,47.58823529,,
1744340852,23,31,66,1,,,,,46.92156863,,46.92156863,,
1744340852,733,37,66,1,,,,,46.25490196,,46.25490196,,
1744340852,1642,35,66,1,,,,,45.58823529,,45.58823529,,
1744340852,149,31,66,1,,,,,44.92156863,,44.92156863,,
1744340852,149,31,57,1,,,,,44.7254902,,44.7254902,,
1744340852,47,31,57,1,,,,,44.70588235,,44.70588235,,
1744340852,632,956,57,1,,,,,44.68627451,,44.68627451,,
1744340852,165,890,57,1,,,,,44.66666667,,44.66666667,,
1744340852,31,41,57,1,,,,,44.64705882,,44.64705882,,
1744340852,31,41,57,1,,,,,44.62745098,,44.62745098,,
1744340853,21,175,57,1,,,,,44.60784314,,44.60784314,,
1744340853,26,545,57,1,,,,,44.58823529,,44.58823529,,
1744340853,21,116,57,1,,,,,44.56862745,,44.56862745,,
1744340853,23,31,57,1,,,,,44.54901961,,44.54901961,,
1744340853,25,33,57,1,,,,,44.52941176,,44.52941176,,
1744340853,35,36,57,1,,,,,44.50980392,,44.50980392,,
1744340853,33,37,57,1,,,,,44.49019608,,44.49019608,,
1744340853,28,32,57,1,,,,,44.47058824,,44.47058824,,
1744340853,24,36,57,1,,,,,44.45098039,,44.45098039,,
1744340853,24,39,57,1,,,,,44.43137255,,44.43137255,,
1744340854,33,34,57,1,,,,,44.41176471,,44.41176471,,
1744340854,31,29,57,1,,,,,44.39215686,,44.39215686,,
1744340854,26,37,57,1,,,,,44.37254902,,44.37254902,,
1744340854,30,41,57,1,,,,,44.35294118,,44.35294118,,
1744340854,24,38,57,1,,,,,44.33333333,,44.33333333,,
1744340854,33,43,57,1,,,,,44.31372549,,44.31372549,,
1744340854,24,36,57,1,,,,,44.29411765,,44.29411765,,
1744340854,25,33,57,1,,,,,44.2745098,,44.2745098,,
1744340854,28,26,57,1,,,,,44.25490196,,44.25490196,,
1744340854,28,28,32,1,,,,,43.76470588,,43.76470588,,
1744340855,27,34,32,1,,,,,43.76470588,,43.76470588,,
1744340855,26,31,32,1,,,,,43.76470588,,43.76470588,,
1744340855,23,35,32,1,,,,,43.76470588,,43.76470588,,
1744340855,24,33,32,1,,,,,43.76470588,,43.76470588,,
1744340855,21,36,32,1,,,,,43.76470588,,43.76470588,,
1744340855,25,35,32,1,,,,,43.76470588,,43.76470588,,
1744340855,29,33,32,1,,,,,43.76470588,,43.76470588,,
1744340855,26,35,32,1,,,,,43.76470588,,43.76470588,,
1744340855,26,33,32,1,,,,,43.76470588,,43.76470588,,
1744340855,26,40,32,1,,,,,43.76470588,,43.76470588,,
1744340856,606,39,32,1,,,,,43.76470588,,43.76470588,,
1744340856,1173,31,32,1,,,,,43.76470588,,43.76470588,,
1744340856,191,39,32,1,,,,,43.76470588,,43.76470588,,
1744340856,191,39,32,1,,,,,43.76470588,,43.76470588,,
1744340856,20,39,32,1,,,,,43.76470588,,43.76470588,,
1744340856,663,1444,32,1,,,,,43.76470588,,43.76470588,,
1744340856,216,1001,32,1,,,,,43.76470588,,43.76470588,,
1744340856,26,1001,32,1,,,,,43.76470588,,43.76470588,,
1744340856,29,1001,32,1,,,,,43.76470588,,43.76470588,,
1744340856,32,443,32,1,,,,,43.76470588,,43.76470588,,
1744340857,33,609,32,1,,,,,43.76470588,,43.76470588,,
1744340857,28,58,32,1,,,,,43.76470588,,43.76470588,,
1744340857,26,39,32,1,,,,,43.76470588,,43.76470588,,
1744340857,25,37,32,1,,,,,43.76470588,,43.76470588,,
1744340857,26,35,56,1,,,,,43.60784314,,43.60784314,,
1744340857,29,32,56,1,,,,,42.98039216,,42.98039216,,
1744340857,20,33,56,1,,,,,42.35294118,,42.35294118,,
1744340857,23,35,56,1,,,,,41.7254902,,41.7254902,,
1744340857,30,29,56,1,,,,,41.09803922,,41.09803922,,
1744340857,34,33,56,1,,,,,40.47058824,,40.47058824,,
1744340858,30,32,56,1,,,,,39.84313725,,39.84313725,,
1744340858,26,32,56,1,,,,,39.21568627,,39.21568627,,
1744340858,25,35,56,1,,,,,38.58823529,,38.58823529,,
1744340858,22,38,56,1,,,,,37.96078431,,37.96078431,,
1744340858,32,35,56,1,,,,,37.33333333,,37.33333333,,
1744340858,41,32,56,1,,,,,36.70588235,,36.70588235,,
1744340858,34,43,56,1,,,,,36.07843137,,36.07843137,,
1744340858,26,35,56,1,,,,,35.45098039,,35.45098039,,
1744340858,29,36,56,1,,,,,34.82352941,,34.82352941,,
1744340858,23,37,56,1,,,,,34.19607843,,34.19607843,,
1744340859,26,26,56,1,,,,,33.56862745,,33.56862745,,
1744340859,36,36,56,1,,,,,32.94117647,,32.94117647,,
1744340859,27,36,56,1,,,,,32.31372549,,32.31372549,,
1744340859,23,39,56,1,,,,,31.68627451,,31.68627451,,
1744340859,26,35,56,1,,,,,31.05882353,,31.05882353,,
1744340859,20,30,56,1,,,,,30.43137255,,30.43137255,,
1744340859,32,26,56,1,,,,,29.80392157,,29.80392157,,
1744340859,9,29,56,1,,,,,29.17647059,,29.17647059,,
1744340859,9,38,56,1,,,,,28.54901961,,28.54901961,,
1744340859,313,41,32,1,,,,,27.92156863,,27.92156863,,
1744340860,1597,37,32,1,,,,,27.76470588,,27.76470588,,
1744340860,193,34,32,1,,,,,27.60784314,,27.60784314,,
1744340860,193,34,32,1,,,,,27.45098039,,27.45098039,,
1744340860,7,34,32,1,,,,,27.29411765,,27.29411765,,
1744340860,560,739,32,1,,,,,27.1372549,,27.1372549,,
1744340860,212,1024,32,1,,,,,26.98039216,,26.98039216,,
1744340860,29,133,32,1,,,,,26.82352941,,26.82352941,,
1744340860,25,133,32,1,,,,,26.66666667,,26.66666667,,
1744340860,28,88,32,1,,,,,26.50980392,,26.50980392,,
1744340860,27,599,32,1,,,,,26.35294118,,26.35294118,,
1744340861,36,160,32,1,,,,,26.19607843,,26.19607843,,
1744340861,31,36,32,1,,,,,26.03921569,,26.03921569,,
1744340861,28,36,32,1,,,,,25.88235294,,25.88235294,,
1744340861,28,38,32,1,,,,,25.7254902,,25.7254902,,
1744340861,19,36,32,1,,,,,25.56862745,,25.56862745,,
1744340861,23,36,32,1,,,,,25.41176471,,25.41176471,,
1744340861,30,31,32,1,,,,,25.25490196,,25.25490196,,
1744340861,36,36,32,1,,,,,25.09803922,,25.09803922,,
1744340861,26,29,32,1,,,,,24.94117647,,24.94117647,,
1744340861,32,39,32,1,,,,,24.78431373,,24.78431373,,
1744340862,30,30,32,1,,,,,24.62745098,,24.62745098,,
1744340862,18,37,32,1,,,,,24.47058824,,24.47058824,,
1744340862,29,31,32,1,,,,,24.31372549,,24.31372549,,
1744340862,27,29,32,1,,,,,24.15686275,,24.15686275,,
1744340862,32,25,24,1,,,,,24,,24,,
1744340862,33,29,24,1,,,,,24,,24,,
1744340862,31,37,24,1,,,,,24,,24,,
1744340862,28,37,24,1,,,,,24,,24,,
1744340862,25,37,24,1,,,,,24,,24,,
1744340862,25,35,24,1,,,,,24,,24,,
1744340863,20,26,24,1,,,,,24,,24,,
1744340863,33,28,24,1,,,,,24,,24,,
1744340863,38,32,24,1,,,,,24,,24,,
1744340863,29,36,24,1,,,,,24,,24,,
1744340863,24,32,24,1,,,,,24,,24,,
1744340863,24,45,24,1,,,,,24,,24,,
1744340863,24,31,24,1,,,,,24,,24,,
1744340863,24,27,24,1,,,,,24,,24,,
1744340863,902,33,24,1,,,,,24,,24,,
1744340863,2210,35,24,1,,,,,24,,24,,
1744340864,265,34,24,1,,,,,24,,24,,
1744340864,265,34,24,1,,,,,24,,24,,
1744340864,143,34,24,1,,,,,24,,24,,
1744340864,1207,3009,24,1,,,,,24,,24,,
1744340864,278,1458,24,1,,,,,24,,24,,
1744340864,32,1458,24,1,,,,,24,,24,,
1744340864,28,1458,24,1,,,,,24,,24,,
1744340864,37,1223,24,1,,,,,24,,24,,
1744340864,28,853,24,1,,,,,24,,24,,
1744340864,24,39,24,1,,,,,24.49019608,,24.49019608,,
1744340865,24,36,24,1,,,,,24.98039216,,24.98039216,,
1744340865,27,35,24,1,,,,,25.47058824,,25.47058824,,
1744340865,27,30,24,1,,,,,25.96078431,,25.96078431,,
1744340865,35,33,24,1,,,,,26.45098039,,26.45098039,,
1744340865,24,35,24,1,,,,,26.94117647,,26.94117647,,
1744340865,28,39,24,1,,,,,27.43137255,,27.43137255,,
1744340865,25,34,24,1,,,,,27.92156863,,27.92156863,,
1744340865,30,38,24,1,,,,,28.41176471,,28.41176471,,
1744340865,25,35,24,1,,,,,28.90196078,,28.90196078,,
1744340865,33,32,24,1,,,,,29.39215686,,29.39215686,,
1744340866,27,34,24,1,,,,,29.88235294,,29.88235294,,
1744340866,32,37,24,1,,,,,30.37254902,,30.37254902,,
1744340866,32,33,24,1,,,,,30.8627451,,30.8627451,,
1744340866,29,37,24,1,,,,,31.35294118,,31.35294118,,
1744340866,25,40,24,1,,,,,31.84313725,,31.84313725,,
1744340866,26,33,24,1,,,,,32.33333333,,32.33333333,,
1744340866,29,33,24,1,,,,,32.82352941,,32.82352941,,
1744340866,37,32,24,1,,,,,33.31372549,,33.31372549,,
1744340866,31,35,24,1,,,,,33.80392157,,33.80392157,,
1744340866,32,37,24,1,,,,,34.29411765,,34.29411765,,
1744340867,25,38,24,1,,,,,34.78431373,,34.78431373,,
1744340867,23,39,24,1,,,,,35.2745098,,35.2745098,,
1744340867,32,35,24,1,,,,,35.76470588,,35.76470588,,
1744340867,39,28,24,1,,,,,36.25490196,,36.25490196,,
1744340867,30,27,24,1,,,,,35.90196078,,35.90196078,,
1744340867,30,35,24,1,,,,,35.54901961,,35.54901961,,
1744340867,30,38,24,1,,,,,35.19607843,,35.19607843,,
1744340867,3079,36,24,1,,,,,34.84313725,,34.84313725,,
1744340867,1176,33,24,1,,,,,34.49019608,,34.49019608,,
1744340867,1176,33,24,1,,,,,34.1372549,,34.1372549,,
1744340868,1176,33,24,1,,,,,33.78431373,,33.78431373,,
1744340868,1177,1455,24,1,,,,,33.43137255,,33.43137255,,
1744340868,913,3138,24,1,,,,,33.07843137,,33.07843137,,
1744340868,34,191,24,1,,,,,32.7254902,,32.7254902,,
1744340868,28,191,24,1,,,,,32.37254902,,32.37254902,,
1744340868,25,153,24,1,,,,,32.01960784,,32.01960784,,
1744340868,43,1319,24,1,,,,,31.66666667,,31.66666667,,
1744340868,21,293,24,1,,,,,31.31372549,,31.31372549,,
1744340868,35,34,24,1,,,,,30.96078431,,30.96078431,,
1744340868,32,29,24,1,,,,,30.60784314,,30.60784314,,
1744340869,32,37,24,1,,,,,30.25490196,,30.25490196,,
1744340869,34,30,24,1,,,,,29.90196078,,29.90196078,,
1744340869,28,39,24,1,,,,,29.54901961,,29.54901961,,
1744340869,27,41,24,1,,,,,29.19607843,,29.19607843,,
1744340869,23,35,24,1,,,,,28.84313725,,28.84313725,,
1744340869,37,25,24,1,,,,,28.49019608,,28.49019608,,
1744340869,30,32,24,1,,,,,28.1372549,,28.1372549,,
1744340869,31,36,24,1,,,,,27.78431373,,27.78431373,,
1744340869,24,40,24,1,,,,,27.43137255,,27.43137255,,
1744340869,24,43,49,1,,,,,28.52941176,,28.52941176,,
1744340870,21,34,49,1,,,,,29.1372549,,29.1372549,,
1744340870,34,27,49,1,,,,,29.74509804,,29.74509804,,
1744340870,27,28,49,1,,,,,30.35294118,,30.35294118,,
1744340870,30,32,49,1,,,,,30.96078431,,30.96078431,,
1744340870,35,37,49,1,,,,,31.56862745,,31.56862745,,
1744340870,27,30,49,1,,,,,32.17647059,,32.17647059,,
1744340870,21,36,49,1,,,,,32.78431373,,32.78431373,,
1744340870,27,40,49,1,,,,,33.39215686,,33.39215686,,
1744340870,27,30,49,1,,,,,34,,34,,
1744340871,35,27,49,1,,,,,34.60784314,,34.60784314,,
1744340871,29,35,49,1,,,,,35.21568627,,35.21568627,,
1744340871,34,38,49,1,,,,,35.82352941,,35.82352941,,
1744340871,22,38,49,1,,,,,36.43137255,,36.43137255,,
1744340871,15,34,49,1,,,,,37.03921569,,37.03921569,,
1744340871,15,32,49,1,,,,,37.64705882,,37.64705882,,
1744340871,291,33,49,1,,,,,38.25490196,,38.25490196,,
1744340871,3009,29,49,1,,,,,38.8627451,,38.8627451,,
1744340871,637,37,49,1,,,,,39.47058824,,39.47058824,,
1744340871,637,37,49,1,,,,,40.07843137,,40.07843137,,
1744340872,637,37,49,1,,,,,40.68627451,,40.68627451,,
1744340872,1115,1013,49,1,,,,,41.29411765,,41.29411765,,
1744340872,540,2432,49,1,,,,,41.90196078,,41.90196078,,
1744340872,49,358,49,1,,,,,42.50980392,,42.50980392,,
1744340872,23,358,49,1,,,,,43.11764706,,43.11764706,,
1744340872,22,55,6,1,,,,,44.09803922,,44.09803922,,
1744340872,30,1336,6,1,,,,,45.92156863,,45.92156863,,
1744340872,30,368,6,1,,,,,47.74509804,,47.74509804,,
1744340872,37,34,6,1,,,,,49.56862745,,49.56862745,,
1744340872,28,38,6,1,,,,,51.39215686,,51.39215686,,
1744340873,38,34,6,1,,,,,53.21568627,,53.21568627,,
1744340873,27,36,6,1,,,,,55.03921569,,55.03921569,,
1744340873,27,40,6,1,,,,,56.8627451,,56.8627451,,
1744340873,31,35,6,1,,,,,58.68627451,,58.68627451,,
1744340873,21,32,6,1,,,,,60.50980392,,60.50980392,,
1744340873,28,31,6,1,,,,,62.33333333,,62.33333333,,
1744340873,21,34,6,1,,,,,64.15686275,,64.15686275,,
1744340873,28,29,6,1,,,,,65.98039216,,65.98039216,,
1744340873,27,33,6,1,,,,,67.80392157,,67.80392157,,
1744340873,28,34,6,1,,,,,69.62745098,,69.62745098,,
1744340874,32,27,6,1,,,,,71.45098039,,71.45098039,,
1744340874,23,40,6,1,,,,,73.2745098,,73.2745098,,
1744340874,28,28,6,1,,,,,75.09803922,,75.09803922,,
1744340874,28,38,6,1,,,,,76.92156863,,76.92156863,,
1744340874,26,30,6,1,,,,,78.74509804,,78.74509804,,
1744340874,27,32,6,1,,,,,80.56862745,,80.56862745,,
1744340874,23,35,6,1,,,,,82.39215686,,82.39215686,,
1744340874,30,34,6,1,,,,,84.21568627,,84.21568627,,
1744340874,35,38,6,1,,,,,86.03921569,,86.03921569,,
1744340874,20,35,6,1,,,,,87.8627451,,87.8627451,,RELEASE CUFF
1744340875,26,34,80,1,,,,,89.68627451,,89.68627451,,
1744340875,24,39,80,1,,,,,90.05882353,,90.05882353,,
1744340875,23,37,80,1,,,,,90.43137255,,90.43137255,,
1744340875,30,30,80,1,,,,,90.80392157,,90.80392157,,
1744340875,30,26,80,1,,,,,91.17647059,,91.17647059,,
1744340875,30,36,80,1,,,,,91.54901961,,91.54901961,,
1744340875,2328,30,80,1,,,,,91.92156863,,91.92156863,,
1744340875,2424,31,80,1,,,,,92.29411765,,92.29411765,,
1744340875,2424,22,80,1,,,,,92.66666667,,92.66666667,,
1744340875,2424,22,80,1,,,,,93.03921569,,93.03921569,,
1744340876,588,39,80,1,,,,,93.41176471,,93.41176471,,
1744340876,1327,2674,80,1,,,,,93.78431373,,93.78431373,,
1744340876,139,951,80,1,,,,,94.15686275,,94.15686275,,
1744340876,26,951,80,1,,,,,94.52941176,,94.52941176,,
1744340876,22,951,80,1,,,,,94.90196078,,94.90196078,,
1744340876,24,669,80,1,,,,,95.2745098,,95.2745098,,
1744340876,28,837,80,1,,,,,95.64705882,,95.64705882,,
1744340876,25,123,80,1,,,,,96.01960784,,96.01960784,,
1744340876,26,32,80,1,,,,,96.39215686,,96.39215686,,
1744340876,31,34,80,1,,,,,96.76470588,,96.76470588,,
1744340877,25,33,80,1,,,,,97.1372549,,97.1372549,,
1744340877,30,39,80,1,,,,,97.50980392,,97.50980392,,
1744340877,25,41,80,1,,,,,97.88235294,,97.88235294,,
1744340877,26,34,80,1,,,,,98.25490196,,98.25490196,,
1744340877,29,31,80,1,,,,,98.62745098,,98.62745098,,
1744340877,23,37,99,1,,,,,98.80392157,,98.80392157,,
1744340877,30,35,99,1,,,,,98.60784314,,98.60784314,,
