Time,Red_light,IR_light,SpO2,SpO2Valid,,,,,,,,,50 point average,,
1744341660,1721,34,61,1,,,52.98039216,,,,,,52.98039216,,
1744341661,1721,5,61,1,,,53.35294118,,,,,,53.35294118,,
1744341661,1721,5,61,1,,,53.7254902,,,,,,53.7254902,,
1744341661,746,318,61,1,,,54.09803922,,,,,,54.09803922,,
1744341661,1069,2740,61,1,,,54.47058824,,,,,,54.47058824,,
1744341661,79,636,61,1,,,54.84313725,,,,,,54.84313725,,
1744341661,30,636,61,1,,,55.21568627,,,,,,55.21568627,,
1744341661,19,636,61,1,,,55.58823529,,,,,,55.58823529,,
1744341661,28,728,61,1,,,55.96078431,,,,,,55.96078431,,
1744341661,14,682,61,1,,,56.33333333,,,,,,56.33333333,,
1744341661,24,106,61,1,,,56.70588235,,,,,,56.70588235,,
1744341662,18,35,61,1,,,57.07843137,,,,,,57.07843137,,
1744341667,42,27,34,1,,,57.45098039,,,,,,57.45098039,,
1744341667,38,28,34,1,,,58.35294118,,,,,,58.35294118,,
1744341667,30,32,34,1,,,59.25490196,,,,,,59.25490196,,
1744341667,36,34,34,1,,,60.15686275,,,,,,60.15686275,,
1744341667,35,32,34,1,,,61.05882353,,,,,,61.05882353,,
1744341667,25,39,34,1,,,61.96078431,,,,,,61.96078431,,
1744341667,28,33,34,1,,,62.8627451,,,,,,62.8627451,,
1744341667,27,38,34,1,,,63.76470588,,,,,,63.76470588,,
1744341667,25,37,34,1,,,64.66666667,,,,,,64.66666667,,
1744341668,29,35,34,1,,,65.56862745,,,,,,65.56862745,,
1744341668,28,28,34,1,,,66.47058824,,,,,,66.47058824,,
1744341668,33,28,34,1,,,67.37254902,,,,,,67.37254902,,
1744341668,32,33,34,1,,,68.2745098,,,,,,68.2745098,,
1744341668,32,32,34,1,,,69.17647059,,,,,,69.17647059,,
1744341668,32,36,34,1,,,70.07843137,,,,,,70.07843137,,
1744341668,2820,33,34,1,,,70.98039216,,,,,,70.98039216,,
1744341668,1126,37,34,1,,,71.88235294,,,,,,71.88235294,,
1744341668,1126,37,34,1,,,72.78431373,,,,,,72.78431373,,
1744341668,1126,37,34,1,,,73.68627451,,,,,,73.68627451,,
1744341669,1146,1488,34,1,,,74.58823529,,,,,,74.58823529,,
1744341669,772,2748,34,1,,,75.49019608,,,,,,75.49019608,,
1744341669,33,117,34,1,,,76.39215686,,,,,,76.39215686,,
1744341669,35,117,34,1,,,77.29411765,,,,,,77.29411765,,
1744341669,27,207,34,1,,,78.19607843,,,,,,78.19607843,,
1744341669,22,1253,34,1,,,79.09803922,,,,,,79.09803922,,
1744341669,28,238,80,1,,,79.94117647,,,,,,79.94117647,,
1744341669,24,36,80,1,,,79.88235294,,,,,,79.88235294,,
1744341669,26,40,80,1,,,79.82352941,,,,,,79.82352941,,
1744341669,29,30,80,1,,,79.76470588,,,,,,79.76470588,,
1744341670,38,34,80,1,,,79.70588235,,,,,,79.70588235,,
1744341670,23,33,80,1,,,79.64705882,,,,,,79.64705882,,
1744341670,24,38,80,1,,,79.58823529,,,,,,79.58823529,,
1744341670,29,34,80,1,,,79.52941176,,,,,,79.52941176,,
1744341670,21,40,80,1,,,79.47058824,,,,,,79.47058824,,
1744341670,28,31,80,1,,,79.41176471,,,,,,79.41176471,,
1744341670,30,36,80,1,,,79.35294118,,,,,,79.35294118,,
1744341670,30,40,80,1,,,79.29411765,,,,,,79.29411765,,
1744341670,27,38,80,1,,,79.23529412,,,,,,79.23529412,,
1744341670,25,35,80,1,,,79.17647059,,,,,,79.17647059,,
1744341671,29,38,80,1,,,79.11764706,,,,,,79.11764706,,
1744341671,28,29,80,1,,,79.05882353,,,,,,79.05882353,,
1744341671,35,33,80,1,,,79,,,,,,79,,
1744341671,27,32,80,1,,,78.94117647,,,,,,78.94117647,,
1744341671,30,36,80,1,,,78.88235294,,,,,,78.88235294,,
1744341671,28,37,80,1,,,78.82352941,,,,,,78.82352941,,
1744341671,25,34,80,1,,,78.76470588,,,,,,78.76470588,,
1744341671,22,32,80,1,,,78.70588235,,,,,,78.70588235,,
1744341671,22,35,80,1,,,78.64705882,,,,,,78.64705882,,
1744341671,29,33,80,1,,,78.58823529,,,,,,78.58823529,,
1744341672,30,29,80,1,,,78.52941176,,,,,,78.52941176,,
1744341672,31,25,80,1,,,78.43137255,,,,,,78.43137255,,
1744341672,31,39,80,1,,,78.33333333,,,,,,78.33333333,,
1744341672,31,37,80,1,,,78.23529412,,,,,,78.23529412,,
1744341672,798,28,80,1,,,78.1372549,,,,,,78.1372549,,
1744341672,2855,36,80,1,,,78.03921569,,,,,,78.03921569,,
1744341672,379,31,80,1,,,77.94117647,,,,,,77.94117647,,
1744341672,379,31,80,1,,,77.84313725,,,,,,77.84313725,,
1744341672,379,31,80,1,,,77.74509804,,,,,,77.74509804,,
1744341672,1016,853,80,1,,,77.64705882,,,,,,77.64705882,,
1744341673,488,2127,80,1,,,77.54901961,,,,,,77.54901961,,
1744341673,43,293,80,1,,,77.45098039,,,,,,77.45098039,,
1744341673,34,293,80,1,,,77.35294118,,,,,,77.35294118,,
1744341673,27,114,80,1,,,77.25490196,,,,,,77.25490196,,
1744341673,29,1200,80,1,,,77.15686275,,,,,,77.15686275,,
1744341673,30,296,80,1,,,77.05882353,,,,,,77.05882353,,
1744341673,25,35,80,1,,,76.96078431,,,,,,76.96078431,,
1744341673,27,38,80,1,,,76.8627451,,,,,,76.8627451,,
1744341673,28,31,80,1,,,76.76470588,,,,,,76.76470588,,
1744341673,24,29,80,1,,,76.66666667,,,,,,76.66666667,,
1744341674,35,29,80,1,,,76.56862745,,,,,,76.56862745,,
1744341674,32,30,80,1,,,76.47058824,,,,,,76.47058824,,
1744341674,33,38,80,1,,,76.37254902,,,,,,76.37254902,,
1744341674,31,33,80,1,,,76.2745098,,,,,,76.2745098,,
1744341674,29,37,80,1,,,76.17647059,,,,,,76.17647059,,
1744341674,25,34,80,1,,,76.07843137,,,,,,76.07843137,,
1744341674,31,36,77,1,,,75.98039216,,,,,,75.98039216,,
1744341674,24,33,77,1,,,75.94117647,,,,,,75.94117647,,
1744341674,35,29,77,1,,,75.90196078,,,,,,75.90196078,,
1744341674,31,32,77,1,,,75.8627451,,,,,,75.8627451,,
1744341675,33,32,77,1,,,75.82352941,,,,,,75.82352941,,
1744341675,26,35,77,1,,,75.78431373,,,,,,75.78431373,,
1744341675,27,35,77,1,,,75.74509804,,,,,,75.74509804,,
1744341675,24,36,77,1,,,75.70588235,,,,,,75.70588235,,
1744341675,23,37,77,1,,,75.66666667,,,,,,75.66666667,,
1744341675,31,34,77,1,,,75.62745098,,,,,,75.62745098,,
1744341675,33,33,77,1,,,75.58823529,,,,,,75.58823529,,
1744341675,28,37,77,1,,,75.54901961,,,,,,75.54901961,,
1744341675,36,32,77,1,,,75.50980392,,,,,,75.50980392,,
1744341675,23,37,77,1,,,75.47058824,,,,,,75.47058824,,
1744341676,27,37,77,1,,,75.43137255,,,,,,75.43137255,,
1744341676,17,36,77,1,,,75.39215686,,,,,,75.39215686,,
1744341676,17,36,77,1,,,75.35294118,,,,,,75.35294118,,
1744341676,80,29,77,1,,,75.31372549,,,,,,75.31372549,,
1744341676,2859,26,77,1,,,75.2745098,,,,,,75.2745098,,
1744341676,810,34,77,1,,,75.23529412,,,,,,75.23529412,,
1744341676,810,34,77,1,,,75.19607843,,,,,,75.19607843,,
1744341676,810,34,77,1,,,75.15686275,,,,,,75.15686275,,
1744341676,1282,1942,77,1,,,75.11764706,,,,,,75.11764706,,
1744341676,629,2506,77,1,,,75.07843137,,,,,,75.07843137,,
1744341677,29,2506,77,1,,,75.03921569,,,,,,75.03921569,,
1744341677,34,2506,75,1,,,75,,,,,,75,,
1744341677,24,519,75,1,,,75,,,,,,75,,
1744341677,25,1322,75,1,,,75,,,,,,75,,
1744341677,22,187,75,1,,,75,,,,,,75,,
1744341677,31,26,75,1,,,75,,,,,,75,,
1744341677,30,31,75,1,,,75,,,,,,75,,
1744341677,24,34,75,1,,,75,,,,,,75,,
1744341677,32,23,75,1,,,75,,,,,,75,,
1744341677,34,32,75,1,,,75,,,,,,75,,
1744341678,41,37,75,1,,,75,,,,,,75,,
1744341678,28,36,75,1,,,75,,,,,,75,,
1744341678,19,31,75,1,,,75,,,,,,75,,
1744341678,20,41,75,1,,,75,,,,,,75,,
1744341678,22,31,75,1,,,75,,,,,,75,,
1744341678,31,30,75,1,,,75,,,,,,75,,
1744341678,29,33,75,1,,,75,,,,,,75,,
1744341678,35,29,75,1,,,75,,,,,,75,,
1744341678,28,40,75,1,,,75,,,,,,75,,
1744341678,19,35,75,1,,,75,,,,,,75,,
1744341679,31,45,75,1,,,75,,,,,,75,,
1744341679,30,32,75,1,,,75,,,,,,75,,
1744341679,27,32,75,1,,,75,,,,,,75,,
1744341679,25,31,75,1,,,75,,,,,,75,,
1744341679,35,32,75,1,,,75,,,,,,75,,
1744341679,27,37,75,1,,,75,,,,,,75,,
1744341679,31,38,75,1,,,75.11764706,,,,,,75.11764706,,
1744341679,31,29,75,1,,,75.23529412,,,,,,75.23529412,,
1744341679,30,33,75,1,,,75.35294118,,,,,,75.35294118,,
1744341679,29,39,75,1,,,75.47058824,,,,,,75.47058824,,
1744341680,8,34,75,1,,,75.58823529,,,,,,75.58823529,,
1744341680,8,31,75,1,,,75.70588235,,,,,,75.70588235,,
1744341680,265,37,75,1,,,75.82352941,,,,,,75.82352941,,
1744341680,2669,22,75,1,,,75.94117647,,,,,,75.94117647,,
1744341680,797,38,75,1,,,76.05882353,,,,,,76.05882353,,
1744341680,797,9,75,1,,,76.17647059,,,,,,76.17647059,,
1744341680,797,9,75,1,,,76.29411765,,,,,,76.29411765,,
1744341680,955,604,75,1,,,76.41176471,,,,,,76.41176471,,
1744341680,588,2398,75,1,,,76.52941176,,,,,,76.52941176,,
1744341680,69,452,75,1,,,76.64705882,,,,,,76.64705882,,
1744341681,21,452,75,1,,,76.76470588,,,,,,76.76470588,,
1744341681,34,452,75,1,,,76.88235294,,,,,,76.88235294,,
1744341681,34,1297,75,1,,,77,,,,,,77,,
1744341681,25,622,75,1,,,77.11764706,,,,,,77.11764706,,
1744341681,35,33,75,1,,,77.23529412,,,,,,77.23529412,,
1744341681,32,37,75,1,,,77.35294118,,,,,,77.35294118,,
1744341681,24,32,75,1,,,77.47058824,,,,,,77.47058824,,
1744341681,18,41,75,1,,,77.58823529,,,,,,77.58823529,,
1744341681,22,39,75,1,,,77.70588235,,,,,,77.70588235,,
1744341681,28,31,75,1,,,77.82352941,,,,,,77.82352941,,
1744341682,32,29,75,1,,,77.94117647,,,,,,77.94117647,,
1744341682,22,31,75,1,,,77.74509804,,,,,,77.74509804,,
1744341682,31,36,75,1,,,77.54901961,,,,,,77.54901961,,
1744341682,31,35,75,1,,,77.35294118,,,,,,77.35294118,,
1744341682,28,39,75,1,,,77.15686275,,,,,,77.15686275,,
1744341682,22,36,75,1,,,76.96078431,,,,,,76.96078431,,
1744341682,26,37,75,1,,,76.76470588,,,,,,76.76470588,,
1744341682,32,36,75,1,,,76.56862745,,,,,,76.56862745,,
1744341682,33,28,75,1,,,76.37254902,,,,,,76.37254902,,
1744341682,31,31,75,1,,,76.17647059,,,,,,76.17647059,,
1744341683,33,37,75,1,,,75.98039216,,,,,,75.98039216,,
1744341683,19,37,75,1,,,75.78431373,,,,,,75.78431373,,
1744341683,25,34,75,1,,,75.58823529,,,,,,75.58823529,,
1744341683,27,41,75,1,,,75.39215686,,,,,,75.39215686,,
1744341683,30,34,75,1,,,75.19607843,,,,,,75.19607843,,
1744341683,19,34,75,1,,,75,,,,,,75,,
1744341683,32,38,75,1,,,74.80392157,,,,,,74.80392157,,
1744341683,30,34,75,1,,,74.60784314,,,,,,74.60784314,,
1744341683,31,34,75,1,,,74.41176471,,,,,,74.41176471,,
1744341683,28,35,75,1,,,74.21568627,,,,,,74.21568627,,
1744341684,28,43,75,1,,,74.01960784,,,,,,74.01960784,,
1744341684,28,33,75,1,,,73.82352941,,,,,,73.82352941,,
1744341684,2760,36,75,1,,,73.62745098,,,,,,73.62745098,,
1744341684,1502,29,75,1,,,73.43137255,,,,,,73.43137255,,
1744341684,1502,29,75,1,,,73.23529412,,,,,,73.23529412,,
1744341684,1502,29,75,1,,,73.03921569,,,,,,73.03921569,,
1744341684,1134,1030,81,1,,,73.21568627,,,,,,73.21568627,,
1744341684,983,2955,81,1,,,73.2745098,,,,,,73.2745098,,
1744341684,45,231,81,1,,,73.33333333,,,,,,73.33333333,,
1744341684,42,231,81,1,,,73.39215686,,,,,,73.39215686,,
1744341685,34,51,81,1,,,73.45098039,,,,,,73.45098039,,
1744341685,36,1235,81,1,,,73.50980392,,,,,,73.50980392,,
1744341685,31,454,81,1,,,73.56862745,,,,,,73.56862745,,
1744341685,31,37,81,1,,,73.62745098,,,,,,73.62745098,,
1744341685,34,38,81,1,,,73.68627451,,,,,,73.68627451,,
1744341685,31,34,81,1,,,73.74509804,,,,,,73.74509804,,
1744341685,33,36,81,1,,,73.80392157,,,,,,73.80392157,,
1744341685,20,37,81,1,,,73.8627451,,,,,,73.8627451,,
1744341685,18,38,81,1,,,73.92156863,,,,,,73.92156863,,
1744341685,30,28,81,1,,,73.98039216,,,,,,73.98039216,,
1744341686,29,38,81,1,,,74.03921569,,,,,,74.03921569,,
1744341686,21,30,81,1,,,74.09803922,,,,,,74.09803922,,
1744341686,32,36,81,1,,,74.15686275,,,,,,74.15686275,,
1744341686,26,33,81,1,,,74.21568627,,,,,,74.21568627,,
1744341686,23,35,81,1,,,74.2745098,,,,,,74.2745098,,
1744341686,21,38,81,1,,,74.33333333,,,,,,74.33333333,,
1744341686,32,37,81,1,,,74.2,,,,,,74.2,,
1744341686,23,29,81,1,,,74.06122449,,,,,,74.06122449,,
1744341686,34,30,81,1,,,73.91666667,,,,,,73.91666667,,
1744341686,31,31,81,1,,,73.76595745,,,,,,73.76595745,,
1744341687,30,36,81,1,,,73.60869565,,,,,,73.60869565,,
1744341687,23,27,65,1,,,73.44444444,,,,,,73.44444444,,
1744341687,35,31,65,1,,,73.63636364,,,,,,73.63636364,,
1744341687,35,33,65,1,,,73.8372093,,,,,,73.8372093,,
1744341687,29,36,65,1,,,74.04761905,,,,,,74.04761905,,
1744341687,35,44,65,1,,,74.26829268,,,,,,74.26829268,,
1744341687,22,30,65,1,,,74.5,,,,,,74.5,,
1744341687,24,34,65,1,,,74.74358974,,,,,,74.74358974,,
1744341687,29,30,65,1,,,75,,,,,,75,,
1744341687,29,29,65,1,,,75.27027027,,,,,,75.27027027,,
1744341688,29,35,65,1,,,75.55555556,,,,,,75.55555556,,
1744341688,485,29,65,1,,,75.85714286,,,,,,75.85714286,,
1744341688,2615,41,65,1,,,76.17647059,,,,,,76.17647059,,
1744341688,556,32,65,1,,,76.51515152,,,,,,76.51515152,,
1744341688,556,32,65,1,,,76.875,,,,,,76.875,,
1744341688,556,32,65,1,,,77.25806452,,,,,,77.25806452,,
1744341688,1358,2472,65,1,,,77.66666667,,,,,,77.66666667,,
1744341688,440,1951,65,1,,,78.10344828,,,,,,78.10344828,,
1744341688,28,1951,65,1,,,78.57142857,,,,,,78.57142857,,
1744341688,24,1951,65,1,,,79.07407407,,,,,,79.07407407,,
1744341689,33,931,65,1,,,79.61538462,,,,,,79.61538462,,
1744341689,25,1168,65,1,,,80.2,,,,,,80.2,,
1744341689,25,54,65,1,,,80.83333333,,,,,,80.83333333,,
1744341689,17,33,65,1,,,81.52173913,,,,,,81.52173913,,
1744341689,27,34,65,1,,,82.27272727,,,,,,82.27272727,,
1744341689,24,28,65,1,,,83.0952381,,,,,,83.0952381,,
1744341689,20,37,84,1,,,84,,,,,,84,,
1744341689,28,29,84,1,,,84,,,,,,84,,
1744341689,34,38,84,1,,,84,,,,,,84,,
1744341689,38,35,84,1,,,84,,,,,,84,,
1744341690,30,35,84,1,,,84,,,,,,84,,
1744341690,22,41,84,1,,,84,,,,,,84,,
1744341690,30,37,84,1,,,84,,,,,,84,,
1744341690,25,36,84,1,,,84,,,,,,84,,
1744341690,28,33,84,1,,,84,,,,,,84,,
1744341690,30,30,84,1,,,84,,,,,,84,,
1744341690,33,28,84,1,,,84,,,,,,84,,
1744341690,30,28,84,1,,,84,,,,,,84,,
1744341690,32,34,84,1,,,84,,,,,,84,,
1744341690,21,34,84,1,,,84,,,,,,84,,
1744341691,22,36,84,1,,,84,,,,,,84,,
1744341691,27,33,84,1,,,84,,,,,,84,,
1744341691,22,33,84,1,,,84,,,,,,84,,
1744341691,25,33,84,1,,,84,,,,,,84,,
1744341691,32,23,84,1,,,84,,,,,,84,,
1744341691,32,35,84,1,,,84,,,,,,84,,
